interview_id,source_id,candidate_name,role_norm,role_display,role_family,decision,reason_category,is_requirement_leak,resume_word_count,transcript_word_count
8246,robeja302,Robert Jackson,ai researcher,AI Researcher,Data & AI,select,Technical Skills,false,365,840
8247,robeje403,Robert Jefferson,cloud engineer,Cloud Engineer,Infrastructure & Cloud,reject,Technical Skills,false,401,604
8248,robejo309,Robert Johnson,database administrator,Database Administrator,Infrastructure & Cloud,reject,Technical Skills,false,367,722
8249,robejo704,Robert Johnson,digital marketing specialist,Digital Marketing Specialist,Non-Technical,reject,Technical Skills,false,311,573
8250,robejo885,Robert Jordan,e-commerce specialist,E-commerce Specialist,Non-Technical,select,Technical Skills,false,293,687
8251,robeki617,Robert King,human resources specialist,Human Resources Specialist,Non-Technical,reject,Technical Skills,false,341,556
8252,robeki784,Robert Kirk,full stack developer,Full Stack Developer,Software Engineering,reject,Technical Skills,false,312,748
8253,robela239,Robert Lambert,software engineer,Software Engineer,Software Engineering,select,Technical Skills,false,358,723
8254,robelo907,Robert Lopez,devops engineer,DevOps Engineer,Infrastructure & Cloud,reject,Technical Skills,false,394,989
8255,robemi204,Robert Middleton,ar/vr developer,AR/VR Developer,Software Engineering,select,Technical Skills,false,143,683
8256,robemi334,Robert Miller,robotics engineer,Robotics Engineer,Hardware & Robotics,reject,Technical Skills,false,350,716
8257,robemi467,Robert Miller,human resources specialist,Human Resources Specialist,Non-Technical,select,Leadership & Communication,false,299,699
8258,robemi804,Robert Miller,devops engineer,DevOps Engineer,Infrastructure & Cloud,reject,Leadership & Communication,false,373,700
8259,robemu438,Robert Munoz,machine learning engineer,Machine Learning Engineer,Data & AI,reject,Leadership & Communication,false,367,720
8260,robemu614,Robert Mullins,content writer,Content Writer,Non-Technical,select,Leadership & Communication,false,317,690
8261,robene114,Robert Nelson,ai researcher,AI Researcher,Data & AI,select,Leadership & Communication,false,350,669
8262,robeno766,Robert Norman,machine learning engineer,Machine Learning Engineer,Data & AI,reject,Leadership & Communication,false,360,745
8263,robepa494,Robert Payne,data scientist,Data Scientist,Data & AI,select,Technical Skills,false,340,797
8264,robepa968,Robert Parrish,cloud architect,Cloud Architect,Infrastructure & Cloud,select,Technical Skills,false,321,738
8265,robepe499,Roberto Perez,cloud architect,Cloud Architect,Infrastructure & Cloud,reject,Technical Skills,false,414,815
8266,robepe697,Robert Peters,ai researcher,AI Researcher,Data & AI,select,Technical Skills,false,354,744
8267,robera438,Robert Ramirez,data engineer,Data Engineer,Data & AI,select,Technical Skills,false,366,749
8268,robere367,robert reid,ui engineer,UI Engineer,Design,reject,Experience & Domain Fit,false,254,495
8269,robere432,Robert Reed,blockchain developer,Blockchain Developer,Software Engineering,select,Technical Skills,false,342,683
8270,roberi255,robert rice,ui engineer,UI Engineer,Design,select,Technical Skills,false,262,482
8271,robero313,Robert Robinson,ar/vr developer,AR/VR Developer,Software Engineering,select,Technical Skills,false,30,613
8272,robero421,Robert Robinson,data scientist,Data Scientist,Data & AI,select,Technical Skills,false,349,772
8273,robero787,Robert Rodriguez,data scientist,Data Scientist,Data & AI,reject,Technical Skills,false,394,752
8274,robero926,Robert Rose,it support specialist,IT Support Specialist,Product & Business,select,Technical Skills,false,319,665
8275,roberu588,Robert Russell,it support specialist,IT Support Specialist,Product & Business,select,Technical Skills,false,370,728
8276,robesa333,Robert Sanchez,cybersecurity analyst,Cybersecurity Analyst,Security,reject,Technical Skills,false,403,825
8277,robesa394,Robert Salazar,ai researcher,AI Researcher,Data & AI,select,Leadership & Communication,false,320,727
8278,robesa688,Robert Sanchez,ar/vr developer,AR/VR Developer,Software Engineering,reject,Leadership & Communication,false,418,56
8279,robesc287,Robert Schneider,e-commerce specialist,E-commerce Specialist,Non-Technical,reject,Technical Skills,false,314,801
8280,robesc391,Robert Schneider,human resources specialist,Human Resources Specialist,Non-Technical,reject,Technical Skills,false,383,666
8281,robesi584,Robert Singleton,human resources specialist,Human Resources Specialist,Non-Technical,select,Technical Skills,false,379,565
8282,robesm168,Roberta Smith,blockchain developer,Blockchain Developer,Software Engineering,select,Leadership & Communication,false,321,618
8283,robesm481,Roberto Smith,digital marketing specialist,Digital Marketing Specialist,Non-Technical,select,Technical Skills,false,326,706
8284,robesm722,Robert Smith,data engineer,Data Engineer,Data & AI,select,Technical Skills,false,378,637
8285,robeso344,Robert Soto,ux designer,UX Designer,Design,reject,Technical Skills,false,346,849
8286,robeso763,Robert Solomon,blockchain developer,Blockchain Developer,Software Engineering,select,Technical Skills,false,300,756
8287,robest538,Robert Stokes,mobile app developer,Mobile App Developer,Software Engineering,reject,Technical Skills,false,371,723
8288,robest700,Robert Stone,database administrator,Database Administrator,Infrastructure & Cloud,reject,Technical Skills,false,351,737
8289,robeta189,Robert Taylor,ai researcher,AI Researcher,Data & AI,select,Technical Skills,false,408,789
8290,robeta959,Robert Taylor,ux designer,UX Designer,Design,select,Technical Skills,false,412,659
8291,robete929,Robert Terry,cybersecurity analyst,Cybersecurity Analyst,Security,reject,Technical Skills,false,368,873
8292,robeto790,Robert Torres,product manager,Product Manager,Product & Business,select,Technical Skills,false,326,708
8293,robeva789,Robert Vasquez,qa engineer,QA Engineer,Software Engineering,select,Technical Skills,false,324,745
8294,robewa181,Robert Washington,blockchain developer,Blockchain Developer,Software Engineering,reject,Leadership & Communication,false,301,596
8295,robewa519,Robert Walsh,software engineer,Software Engineer,Software Engineering,select,Technical Skills,false,373,677
8296,robewa521,Robert Wallace,devops engineer,DevOps Engineer,Infrastructure & Cloud,select,Leadership & Communication,false,304,661
8297,robewe326,Robert Wells,data engineer,Data Engineer,Data & AI,reject,Technical Skills,false,337,785
8298,robewh817,Robert Whitaker,e-commerce specialist,E-commerce Specialist,Non-Technical,select,Technical Skills,false,306,578
8299,robewh827,Robert Whitney,business analyst,Business Analyst,Product & Business,reject,Technical Skills,false,356,563
8300,robewi333,Robert Wilkinson,mobile app developer,Mobile App Developer,Software Engineering,select,Technical Skills,false,337,790
8301,robewi831,Robert Wilson,qa engineer,QA Engineer,Software Engineering,reject,Leadership & Communication,false,334,796
8302,robewr887,Robert Wright,cybersecurity analyst,Cybersecurity Analyst,Security,select,Technical Skills,false,350,677
8303,robewy179,Roberta Wyatt,business analyst,Business Analyst,Product & Business,select,Technical Skills,false,388,657
8304,robewy969,Robert Wyatt,human resources specialist,Human Resources Specialist,Non-Technical,reject,Technical Skills,false,409,741
8305,robial801,Robin Allen,ai researcher,AI Researcher,Data & AI,reject,Technical Skills,false,340,567
8306,robiar138,Robin Arnold,digital marketing specialist,Digital Marketing Specialist,Non-Technical,select,Technical Skills,false,355,617
8307,robibe337,Robin Bean,software engineer,Software Engineer,Software Engineering,reject,Technical Skills,false,303,630
8308,robije558,Robin Jenkins,data engineer,Data Engineer,Data & AI,select,Technical Skills,false,334,534
8309,robije785,Robin Jefferson,blockchain developer,Blockchain Developer,Software Engineering,select,Technical Skills,false,334,583
8310,robijo893,Robin Johnson,business analyst,Business Analyst,Product & Business,select,Leadership & Communication,false,365,685
8311,robima421,Robin Martin,system administrator,System Administrator,Infrastructure & Cloud,select,Technical Skills,false,312,640
8312,robimc375,robin mccarty,ui engineer,UI Engineer,Design,select,Technical Skills,false,271,481
8313,robimo947,Robin Moody,data architect,Data Architect,Data & AI,select,Technical Skills,false,380,772
8314,robipe774,Robin Perry,software engineer,Software Engineer,Software Engineering,select,Technical Skills,false,405,866
8315,robiyo945,Robin Young,ux designer,UX Designer,Design,select,Technical Skills,false,314,786
8316,robyto931,Robyn Torres,ui engineer,UI Engineer,Design,reject,Technical Skills,false,368,815
8317,rodnch815,Rodney Christian,cloud architect,Cloud Architect,Infrastructure & Cloud,select,Leadership & Communication,false,330,623
8318,rodnla313,Rodney Larson,digital marketing specialist,Digital Marketing Specialist,Non-Technical,reject,Leadership & Communication,false,384,563
8319,rodnne582,Rodney Newman,cloud engineer,Cloud Engineer,Infrastructure & Cloud,select,Technical Skills,false,343,563
8320,rodnor917,Rodney Ortega,e-commerce specialist,E-commerce Specialist,Non-Technical,select,Technical Skills,false,303,542
8321,rodnso681,Rodney Soto,ui engineer,UI Engineer,Design,select,Technical Skills,false,379,747
8322,rodnst430,Rodney Stewart,database administrator,Database Administrator,Infrastructure & Cloud,reject,Technical Skills,false,332,707
8323,rodnyu525,Rodney Yu,cloud architect,Cloud Architect,Infrastructure & Cloud,reject,Technical Skills,false,383,765
8324,rogegi587,Roger Gilbert,e-commerce specialist,E-commerce Specialist,Non-Technical,select,Technical Skills,false,317,711
8325,rogego748,Roger Good,human resources specialist,Human Resources Specialist,Non-Technical,select,Leadership & Communication,false,324,753
8326,rogegr757,Roger Griffin,product manager,Product Manager,Product & Business,reject,Technical Skills,false,408,648
8327,rogeha320,Roger Hall,software engineer,Software Engineer,Software Engineering,select,Technical Skills,false,318,647
8328,rogeja802,Roger Jackson,data architect,Data Architect,Data & AI,reject,Leadership & Communication,false,385,693
8329,rogeke651,Roger Kelly,data architect,Data Architect,Data & AI,reject,Technical Skills,false,306,846
8330,rogemi636,Roger Miller,ar/vr developer,AR/VR Developer,Software Engineering,reject,Technical Skills,false,203,636
8331,rogest122,Roger Stewart,ui engineer,UI Engineer,Design,reject,Technical Skills,false,391,780
8332,rohaba208,rohan bansal,data engineer,Data Engineer,Data & AI,reject,Technical Skills,false,377,698
8333,rohaba990,rohan bansal,product manager,Product Manager,Product & Business,reject,Technical Skills,false,313,789
8334,rohach680,rohan chopra,data scientist,Data Scientist,Data & AI,reject,Experience & Domain Fit,false,354,759
8335,rohagu299,rohan gupta,software engineer,Software Engineer,Software Engineering,reject,Experience & Domain Fit,false,300,698
8336,rohagu539,rohan gupta,data scientist,Data Scientist,Data & AI,select,Experience & Domain Fit,false,300,759
8337,rohagu683,rohan gupta,product manager,Product Manager,Product & Business,reject,Experience & Domain Fit,false,302,767
8338,rohaiy115,rohan iyer,data engineer,Data Engineer,Data & AI,reject,Experience & Domain Fit,false,332,766
8339,rohajo466,rohan joshi,data engineer,Data Engineer,Data & AI,select,Technical Skills,false,295,826
8340,rohajo854,rohan joshi,software engineer,Software Engineer,Software Engineering,select,Culture & Adaptability,false,297,691
8341,rohaka393,rohan kapoor,software engineer,Software Engineer,Software Engineering,reject,Technical Skills,false,357,682
8342,rohaka518,rohan kapoor,data scientist,Data Scientist,Data & AI,reject,Technical Skills,false,286,615
8343,rohaka579,rohan kapoor,data scientist,Data Scientist,Data & AI,select,Experience & Domain Fit,false,311,727
8344,rohame221,rohan mehta,ui engineer,UI Engineer,Design,reject,Experience & Domain Fit,false,277,760
8345,rohame979,rohan mehta,software engineer,Software Engineer,Software Engineering,reject,Culture & Adaptability,false,343,62
8346,rohara528,rohan rao,data engineer,Data Engineer,Data & AI,reject,Technical Skills,false,310,744
8347,rohash516,rohan sharma,data engineer,Data Engineer,Data & AI,select,Culture & Adaptability,false,370,743
8348,rohash806,rohan sharma,product manager,Product Manager,Product & Business,reject,Experience & Domain Fit,false,322,750
8349,rohasi90,rohan singh,data engineer,Data Engineer,Data & AI,select,Experience & Domain Fit,false,326,816
8350,ronaad138,ronald adams,software engineer,Software Engineer,Software Engineering,select,Culture & Adaptability,false,289,681
8351,ronaba286,Ronald Barnes,data engineer,Data Engineer,Data & AI,reject,Technical Skills,false,429,677
8352,ronabu583,Ronald Burke,robotics engineer,Robotics Engineer,Hardware & Robotics,select,Technical Skills,false,341,732
8353,ronacl149,Ronald Clements,ux designer,UX Designer,Design,select,Technical Skills,false,374,756
8354,ronacr501,Ronald Crawford,e-commerce specialist,E-commerce Specialist,Non-Technical,reject,Technical Skills,false,384,664
8355,ronade115,Ronald Deleon,qa engineer,QA Engineer,Software Engineering,select,Technical Skills,false,358,598
8356,ronadu294,Ronald Dunn,data architect,Data Architect,Data & AI,select,Technical Skills,false,320,658
8357,ronahe249,Ronald Hernandez,full stack developer,Full Stack Developer,Software Engineering,select,Leadership & Communication,false,316,785
8358,ronahe753,Ronald Hernandez,content writer,Content Writer,Non-Technical,select,Technical Skills,false,321,592
8359,ronaho710,Ronald Horton,devops engineer,DevOps Engineer,Infrastructure & Cloud,select,Technical Skills,false,402,711
8360,ronahu254,ronald hutchinson,product manager,Product Manager,Product & Business,select,Culture & Adaptability,false,260,561
8361,ronaja225,Ronald Jackson,cloud architect,Cloud Architect,Infrastructure & Cloud,reject,Technical Skills,false,348,610
8362,ronamo110,Ronald Morris,digital marketing specialist,Digital Marketing Specialist,Non-Technical,reject,Technical Skills,false,331,681
